,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens,gamma,prec_score,matthews_corrcoef,hinge_loss,imb_sens_spec_supp_micro,f1_score,confusion_matrix,log_loss,probability,imb_sens_spec_supp,C,max_iter,imb_spec,imb_spec_micro,kernel,zero_one_loss,y,rec_score,cohen_kappa_score,avg_prec_score,roc_curve,pr_curve,roc_auc_score,hamming_loss,accuracy,imb_report_0.1,bal_report,fbeta_score,imb_report_0.3,imb_sens_micro,X
99,HOSbal,0,7,0.8435671245784566,0.8381691685857918,0.6654929577464789,0.8327464788732394,0.7444373158824844,0.5053579485943104,0.7491197183098591,378,473,95,190,568,568,0.7134238310708899,0.7991543340380549,0.8327464788732394,0.6654929577464789,0.768480909829407,0.7262247838616714,2.4894736842105263,3.9789473684210512,0.3345070422535211,0.6654929577464789,[0.83274648 0.66549296],0.1,0.7491197183098591,0.5053579485943104,,"(0.7491197183098591, 0.7491197183098591, None)",0.7491197183098591,"[[473  95]
 [190 378]]",8.66516481893082,True,"(array([0.83274648, 0.66549296]), array([0.66549296, 0.83274648]), array([568, 568]))",0.1,-1,[0.66549296 0.83274648],0.7491197183098591,rbf,0.25088028169014087,[0 1 1 ... 1 1 1],0.7491197183098591,0.49823943661971826,0.6990851025816633,"(array([0.        , 0.16725352, 1.        ]), array([0.        , 0.66549296, 1.        ]), array([2, 1, 0]))",,0.7491197183098592,0.25088028169014087,0.7491197183098591,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.83      0.67      0.77      0.74      0.56       568
          1       0.80      0.67      0.83      0.73      0.74      0.54       568

avg / total       0.76      0.75      0.75      0.75      0.74      0.55      1136
","              precision    recall  f1-score   support

           0       0.71      0.83      0.77       568
           1       0.80      0.67      0.73       568

    accuracy                           0.75      1136
   macro avg       0.76      0.75      0.75      1136
weighted avg       0.76      0.75      0.75      1136
",0.7491197183098591,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.83      0.67      0.77      0.74      0.58       568
          1       0.80      0.67      0.83      0.73      0.74      0.53       568

avg / total       0.76      0.75      0.75      0.75      0.74      0.55      1136
",0.7491197183098591,"[[-0.97352    -0.72548597 -0.31415757 ...  0.51881116 -0.49362915
  -0.8290769 ]
 [-1.65991991  0.11690309 -0.44268829 ... -0.2278884  -0.27230934
  -0.34438849]
 [-0.28712009 -0.71816085 -0.44268829 ...  0.60177778 -0.7841114
  -0.64956268]
 ...
 [-0.40193855 -0.30242667 -0.18983284 ... -0.49715054  0.07161225
  -1.06424232]
 [ 1.03891877 -0.69509816  0.04280973 ... -0.04782492  0.81217936
   1.47355777]
 [-0.49644762  2.39002939  2.86653805 ...  0.65767684 -0.19314052
   0.0926839 ]]"
171,HOSbal,0,8,0.8421103203729418,0.8353596798506394,0.7024647887323944,0.823943661971831,0.7607834188745425,0.5303361107181782,0.7632042253521126,399,468,100,169,568,568,0.7346938775510204,0.7995991983967936,0.823943661971831,0.7024647887323944,0.7767634854771786,0.7478912839737584,2.769230769230769,3.99,0.2975352112676056,0.7024647887323944,[0.82394366 0.70246479],0.1,0.7632042253521126,0.5303361107181782,,"(0.7632042253521126, 0.7632042253521126, None)",0.7632042253521126,"[[468 100]
 [169 399]]",8.178706698920768,True,"(array([0.82394366, 0.70246479]), array([0.70246479, 0.82394366]), array([568, 568]))",0.1,-1,[0.70246479 0.82394366],0.7632042253521126,rbf,0.23679577464788737,[0 1 1 ... 1 1 1],0.7632042253521126,0.5264084507042254,0.7104578876061984,"(array([0.        , 0.17605634, 1.        ]), array([0.        , 0.70246479, 1.        ]), array([2, 1, 0]))",,0.7632042253521127,0.2367957746478873,0.7632042253521126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.82      0.70      0.78      0.76      0.59       568
          1       0.80      0.70      0.82      0.75      0.76      0.57       568

avg / total       0.77      0.76      0.76      0.76      0.76      0.58      1136
","              precision    recall  f1-score   support

           0       0.73      0.82      0.78       568
           1       0.80      0.70      0.75       568

    accuracy                           0.76      1136
   macro avg       0.77      0.76      0.76      1136
weighted avg       0.77      0.76      0.76      1136
",0.7632042253521126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.82      0.70      0.78      0.76      0.60       568
          1       0.80      0.70      0.82      0.75      0.76      0.56       568

avg / total       0.77      0.76      0.76      0.76      0.76      0.58      1136
",0.7632042253521126,"[[-0.96819432 -0.70786174 -0.3175248  ...  0.50424589 -0.49440998
  -0.80774744]
 [-1.65061896  0.11506383 -0.4502753  ... -0.2280227  -0.2755872
  -0.33925416]
 [-0.28576968 -0.70070587 -0.4502753  ...  0.58560907 -0.78161489
  -0.63423141]
 ...
 [-0.6860119  -0.58409125 -0.33159975 ... -0.30389396  0.47068524
  -0.59504392]
 [-1.42313077 -0.62597046  0.33244342 ...  1.76991383  0.28971566
  -0.21201585]
 [ 0.44202967 -0.00177132  0.29298713 ... -0.20140348 -0.78222947
   0.00182584]]"
162,HOSbal,0,9,0.8434896349930568,0.8377557184283142,0.6778169014084507,0.8257042253521126,0.7481151512354459,0.5091192924921722,0.7517605633802817,385,469,99,183,568,568,0.7193251533742331,0.7954545454545454,0.8257042253521126,0.6778169014084507,0.7688524590163933,0.7319391634980988,2.562841530054645,3.888888888888888,0.32218309859154926,0.6778169014084507,[0.82570423 0.6778169 ],0.1,0.7517605633802817,0.5091192924921722,,"(0.7517605633802817, 0.7517605633802817, None)",0.7517605633802819,"[[469  99]
 [183 385]]",8.573956077033804,True,"(array([0.82570423, 0.6778169 ]), array([0.6778169 , 0.82570423]), array([568, 568]))",0.1,-1,[0.6778169  0.82570423],0.7517605633802817,rbf,0.24823943661971826,[0 1 1 ... 1 1 1],0.7517605633802817,0.5035211267605634,0.7002640845070423,"(array([0.        , 0.17429577, 1.        ]), array([0.       , 0.6778169, 1.       ]), array([2, 1, 0]))",,0.7517605633802817,0.2482394366197183,0.7517605633802817,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.83      0.68      0.77      0.75      0.57       568
          1       0.80      0.68      0.83      0.73      0.75      0.55       568

avg / total       0.76      0.75      0.75      0.75      0.75      0.56      1136
","              precision    recall  f1-score   support

           0       0.72      0.83      0.77       568
           1       0.80      0.68      0.73       568

    accuracy                           0.75      1136
   macro avg       0.76      0.75      0.75      1136
weighted avg       0.76      0.75      0.75      1136
",0.7517605633802817,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.83      0.68      0.77      0.75      0.58       568
          1       0.80      0.68      0.83      0.73      0.75      0.53       568

avg / total       0.76      0.75      0.75      0.75      0.75      0.56      1136
",0.7517605633802817,"[[-0.98137486 -0.71259794 -0.31952372 ...  0.50681029 -0.47922392
  -0.81588817]
 [-1.66593865  0.13411669 -0.45519804 ... -0.2113334  -0.26089939
  -0.33283842]
 [-0.29681106 -0.7052352  -0.45519804 ...  0.58660404 -0.76577486
  -0.63698086]
 ...
 [-0.09354228  0.03239379 -0.10733389 ...  0.38834378  0.30287305
   0.83133993]
 [ 2.03707514 -0.27716895  0.62115157 ... -0.13153965 -0.53570942
  -1.28146334]
 [ 0.17088206 -0.4219249  -0.34886308 ... -0.31593754 -0.48667628
   0.47833235]]"
127,HOSbal,1,0,0.9480308346558223,0.9486517055683117,0.05457746478873239,1.0,0.23361820303377986,0.16749417495105295,0.5272887323943662,31,568,0,537,568,568,0.5140271493212669,1.0,1.0,0.05457746478873239,0.6790197250448297,0.1035058430717863,1.0577281191806331,inf,0.9454225352112676,0.05457746478873239,[1.         0.05457746],1.0,0.5272887323943662,0.16749417495105295,,"(0.5272887323943662, 0.5272887323943662, None)",0.5272887323943662,"[[568   0]
 [537  31]]",16.326868771185772,True,"(array([1.        , 0.05457746]), array([0.05457746, 1.        ]), array([568, 568]))",0.1,-1,[0.05457746 1.        ],0.5272887323943662,rbf,0.47271126760563376,[0 1 1 ... 1 1 1],0.5272887323943662,0.05457746478873238,0.5272887323943662,"(array([0., 0., 1.]), array([0.        , 0.05457746, 1.        ]), array([2, 1, 0]))",,0.5272887323943662,0.4727112676056338,0.5272887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.06       568
          1       1.00      0.05      1.00      0.10      0.23      0.05       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.68       568
           1       1.00      0.05      0.10       568

    accuracy                           0.53      1136
   macro avg       0.76      0.53      0.39      1136
weighted avg       0.76      0.53      0.39      1136
",0.5272887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.07       568
          1       1.00      0.05      1.00      0.10      0.23      0.04       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
",0.5272887323943662,"[[-0.96124935 -0.70490637 -0.32873332 ...  0.50773402 -0.48725301
  -0.81132323]
 [-1.64171999  0.12708282 -0.46935826 ... -0.23209786 -0.26635926
  -0.34028546]
 [-0.28077871 -0.69767168 -0.46935826 ...  0.58993756 -0.77717606
  -0.6368648 ]
 ...
 [ 1.0352313  -0.30686024 -0.0447466  ... -0.06769078 -0.58363021
   0.00520536]
 [-0.96124935 -0.33793958  0.22130244 ...  0.59955288 -0.02299403
   0.84364586]
 [-0.80555149  1.75232207 -0.37298543 ...  0.08419149 -0.34965377
  -0.30969419]]"
136,HOSbal,1,1,0.7128576919262051,0.8301540583700062,0.07922535211267606,1.0,0.2814699843903006,0.2030924981047662,0.539612676056338,45,568,0,523,568,568,0.5206232813932172,1.0,1.0,0.07922535211267606,0.6847498493068114,0.14681892332789562,1.0860420650095601,inf,0.920774647887324,0.07922535211267606,[1.         0.07922535],1.0,0.539612676056338,0.2030924981047662,,"(0.539612676056338, 0.539612676056338, None)",0.539612676056338,"[[568   0]
 [523  45]]",15.901214836741449,True,"(array([1.        , 0.07922535]), array([0.07922535, 1.        ]), array([568, 568]))",0.1,-1,[0.07922535 1.        ],0.539612676056338,rbf,0.460387323943662,[0 1 1 ... 1 1 1],0.539612676056338,0.079225352112676,0.539612676056338,"(array([0., 0., 1.]), array([0.        , 0.07922535, 1.        ]), array([2, 1, 0]))",,0.539612676056338,0.460387323943662,0.539612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.08      0.68      0.28      0.09       568
          1       1.00      0.08      1.00      0.15      0.28      0.07       568

avg / total       0.76      0.54      0.54      0.42      0.28      0.08      1136
","              precision    recall  f1-score   support

           0       0.52      1.00      0.68       568
           1       1.00      0.08      0.15       568

    accuracy                           0.54      1136
   macro avg       0.76      0.54      0.42      1136
weighted avg       0.76      0.54      0.42      1136
",0.539612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.08      0.68      0.28      0.10       568
          1       1.00      0.08      1.00      0.15      0.28      0.06       568

avg / total       0.76      0.54      0.54      0.42      0.28      0.08      1136
",0.539612676056338,"[[-9.63697183e-01 -6.97200548e-01 -3.13011164e-01 ...  5.13947909e-01
  -4.88934411e-01 -8.12728151e-01]
 [-1.64511010e+00  1.26081560e-01 -4.43796470e-01 ... -2.19455974e-01
  -2.66646584e-01 -3.35871673e-01]
 [-1.23626235e+00 -8.15287110e-02 -3.39168226e-01 ... -1.37966653e-01
   4.69681845e-01  1.18300452e+00]
 ...
 [ 5.34078033e-02 -6.60352042e-01 -2.58016188e-01 ... -7.41046779e-04
  -7.28182307e-01 -1.17712989e-02]
 [ 2.92525286e-01  4.98518478e-01 -2.19415385e-01 ...  5.95437229e-01
  -2.19107863e-01  4.09626974e-02]
 [-2.83334862e-02 -5.09020350e-02  1.05421584e+00 ... -2.34163141e-01
  -6.38708270e-01  4.64315588e-01]]"
154,HOSbal,1,2,0.9483175461218012,0.9502146819169581,0.02464788732394366,1.0,0.15699645640568982,0.11170370790654757,0.5123239436619719,14,568,0,554,568,568,0.5062388591800356,1.0,1.0,0.02464788732394366,0.672189349112426,0.04810996563573883,1.0252707581227436,inf,0.9753521126760564,0.02464788732394366,[1.         0.02464789],1.0,0.5123239436619719,0.11170370790654757,,"(0.5123239436619719, 0.5123239436619719, None)",0.5123239436619719,"[[568   0]
 [554  14]]",16.84373426301102,True,"(array([1.        , 0.02464789]), array([0.02464789, 1.        ]), array([568, 568]))",0.1,-1,[0.02464789 1.        ],0.5123239436619719,rbf,0.48767605633802813,[0 1 1 ... 1 1 1],0.5123239436619719,0.02464788732394363,0.5123239436619719,"(array([0., 0., 1.]), array([0.        , 0.02464789, 1.        ]), array([2, 1, 0]))",,0.5123239436619719,0.4876760563380282,0.5123239436619719,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.02      0.67      0.16      0.03       568
          1       1.00      0.02      1.00      0.05      0.16      0.02       568

avg / total       0.75      0.51      0.51      0.36      0.16      0.02      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.67       568
           1       1.00      0.02      0.05       568

    accuracy                           0.51      1136
   macro avg       0.75      0.51      0.36      1136
weighted avg       0.75      0.51      0.36      1136
",0.5123239436619719,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.02      0.67      0.16      0.03       568
          1       1.00      0.02      1.00      0.05      0.16      0.02       568

avg / total       0.75      0.51      0.51      0.36      0.16      0.02      1136
",0.5123239436619719,"[[-0.95516298 -0.7038458  -0.31005739 ...  0.50063908 -0.48441624
  -0.8064    ]
 [-1.63133617  0.12563305 -0.44014564 ... -0.22415256 -0.26704712
  -0.33500511]
 [-0.27898979 -0.69663294 -0.44014564 ...  0.58117148 -0.76971321
  -0.6318093 ]
 ...
 [ 0.08462653 -0.41886393 -0.02503503 ... -0.27962175  1.56184245
  -0.65122711]
 [-1.66856304  0.29748541 -0.23427021 ...  1.25302749  3.16433661
   4.10219698]
 [-1.04459554 -0.51723805 -0.27732961 ...  0.66946305 -0.35274539
   0.87474278]]"
145,HOSbal,1,3,0.9490087532235668,0.9505698709169156,0.051056338028169015,1.0,0.22595649587513303,0.16185465280909606,0.5255281690140845,29,568,0,539,568,568,0.5130984643179766,1.0,1.0,0.051056338028169015,0.6782089552238807,0.09715242881072027,1.0538033395176252,inf,0.948943661971831,0.051056338028169015,[1.         0.05105634],1.0,0.5255281690140845,0.16185465280909606,,"(0.5255281690140845, 0.5255281690140845, None)",0.5255281690140845,"[[568   0]
 [539  29]]",16.387676476106385,True,"(array([1.        , 0.05105634]), array([0.05105634, 1.        ]), array([568, 568]))",0.1,-1,[0.05105634 1.        ],0.5255281690140845,rbf,0.4744718309859155,[1 1 1 ... 1 1 1],0.5255281690140845,0.051056338028169,0.5255281690140845,"(array([0., 0., 1.]), array([0.        , 0.05105634, 1.        ]), array([2, 1, 0]))",,0.5255281690140845,0.4744718309859155,0.5255281690140845,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.06       568
          1       1.00      0.05      1.00      0.10      0.23      0.05       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.68       568
           1       1.00      0.05      0.10       568

    accuracy                           0.53      1136
   macro avg       0.76      0.53      0.39      1136
weighted avg       0.76      0.53      0.39      1136
",0.5255281690140845,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.07       568
          1       1.00      0.05      1.00      0.10      0.23      0.04       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
",0.5255281690140845,"[[-1.65403912  0.12558083 -0.45152486 ... -0.21551598 -0.26642031
  -0.32905694]
 [-0.28824957 -0.70178052 -0.45152486 ...  0.58481244 -0.7701145
  -0.62661591]
 [-1.24430225 -0.08488828 -0.34603042 ... -0.13548313  0.45508758
   1.17624139]
 ...
 [-0.46252654 -0.0934046  -0.18991032 ...  0.60967902 -0.58659059
   1.61034167]
 [ 0.42539668  1.0361167  -0.0417442  ... -0.57168699 -0.37789553
  -0.34418223]
 [ 0.01952789 -0.25958731 -0.24133662 ...  0.49558785  3.69835819
   1.96864824]]"
118,HOSbal,1,4,0.9519068637175164,0.953344742945896,0.008802816901408451,1.0,0.09382332813010019,0.0664895968541847,0.5044014084507042,5,568,0,563,568,568,0.502210433244916,1.0,1.0,0.008802816901408451,0.668628605061801,0.017452006980802792,1.0088809946714032,inf,0.9911971830985915,0.008802816901408451,[1.         0.00880282],1.0,0.5044014084507042,0.0664895968541847,,"(0.5044014084507042, 0.5044014084507042, None)",0.5044014084507042,"[[568   0]
 [563   5]]",17.1173689351538,True,"(array([1.        , 0.00880282]), array([0.00880282, 1.        ]), array([568, 568]))",0.1,-1,[0.00880282 1.        ],0.5044014084507042,rbf,0.49559859154929575,[0 1 1 ... 1 1 1],0.5044014084507042,0.008802816901408494,0.5044014084507042,"(array([0., 0., 1.]), array([0.        , 0.00880282, 1.        ]), array([2, 1, 0]))",,0.5044014084507042,0.49559859154929575,0.5044014084507042,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.50      1.00      0.01      0.67      0.09      0.01       568
          1       1.00      0.01      1.00      0.02      0.09      0.01       568

avg / total       0.75      0.50      0.50      0.34      0.09      0.01      1136
","              precision    recall  f1-score   support

           0       0.50      1.00      0.67       568
           1       1.00      0.01      0.02       568

    accuracy                           0.50      1136
   macro avg       0.75      0.50      0.34      1136
weighted avg       0.75      0.50      0.34      1136
",0.5044014084507042,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.50      1.00      0.01      0.67      0.09      0.01       568
          1       1.00      0.01      1.00      0.02      0.09      0.01       568

avg / total       0.75      0.50      0.50      0.34      0.09      0.01      1136
",0.5044014084507042,"[[-0.97749158 -0.70006644 -0.31229662 ...  0.52234068 -0.49373608
  -0.79949608]
 [-0.29683307 -0.69285924 -0.44129452 ...  0.60671788 -0.78067579
  -0.62375739]
 [-1.24975499 -0.08024709 -0.3380962  ... -0.15267698  0.44906584
   1.18635103]
 ...
 [ 0.46667499 -0.49141909 -0.09543226 ... -0.03466981 -0.74542406
   0.01288404]
 [-0.79817304 -0.53259667 -0.44129452 ...  0.04783323 -0.96667836
  -0.37460676]
 [ 0.5548809  -0.23464042 -0.11563832 ...  0.0949852  -0.63007072
  -0.35770008]]"
109,HOSbal,1,5,0.9468049494147985,0.9498619946928087,0.02640845070422535,1.0,0.1625067712565398,0.11567588297425409,0.5132042253521126,15,568,0,553,568,568,0.5066904549509367,1.0,1.0,0.02640845070422535,0.6725873297809354,0.051457975986277875,1.027124773960217,inf,0.9735915492957746,0.02640845070422535,[1.         0.02640845],1.0,0.5132042253521126,0.11567588297425409,,"(0.5132042253521126, 0.5132042253521126, None)",0.5132042253521126,"[[568   0]
 [553  15]]",16.813330410550712,True,"(array([1.        , 0.02640845]), array([0.02640845, 1.        ]), array([568, 568]))",0.1,-1,[0.02640845 1.        ],0.5132042253521126,rbf,0.48679577464788737,[0 1 1 ... 1 1 1],0.5132042253521126,0.026408450704225372,0.5132042253521126,"(array([0., 0., 1.]), array([0.        , 0.02640845, 1.        ]), array([2, 1, 0]))",,0.5132042253521126,0.4867957746478873,0.5132042253521126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.03      0.67      0.16      0.03       568
          1       1.00      0.03      1.00      0.05      0.16      0.02       568

avg / total       0.75      0.51      0.51      0.36      0.16      0.03      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.67       568
           1       1.00      0.03      0.05       568

    accuracy                           0.51      1136
   macro avg       0.75      0.51      0.36      1136
weighted avg       0.75      0.51      0.36      1136
",0.5132042253521126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.03      0.67      0.16      0.03       568
          1       1.00      0.03      1.00      0.05      0.16      0.02       568

avg / total       0.75      0.51      0.51      0.36      0.16      0.03      1136
",0.5132042253521126,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
91,HOSbal,1,6,0.948963809264035,0.9498680843259312,0.040492957746478875,1.0,0.2012286205947824,0.1437528076994446,0.5202464788732394,23,568,0,545,568,568,0.5103324348607368,1.0,1.0,0.040492957746478875,0.6757882212968471,0.07783417935702198,1.0422018348623854,inf,0.9595070422535211,0.040492957746478875,[1.         0.04049296],1.0,0.5202464788732394,0.1437528076994446,,"(0.5202464788732394, 0.5202464788732394, None)",0.5202464788732394,"[[568   0]
 [545  23]]",16.570099590868242,True,"(array([1.        , 0.04049296]), array([0.04049296, 1.        ]), array([568, 568]))",0.1,-1,[0.04049296 1.        ],0.5202464788732394,rbf,0.4797535211267606,[0 1 1 ... 1 1 1],0.5202464788732394,0.040492957746478875,0.5202464788732395,"(array([0., 0., 1.]), array([0.        , 0.04049296, 1.        ]), array([2, 1, 0]))",,0.5202464788732395,0.47975352112676056,0.5202464788732394,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.04      0.68      0.20      0.04       568
          1       1.00      0.04      1.00      0.08      0.20      0.04       568

avg / total       0.76      0.52      0.52      0.38      0.20      0.04      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.68       568
           1       1.00      0.04      0.08       568

    accuracy                           0.52      1136
   macro avg       0.76      0.52      0.38      1136
weighted avg       0.76      0.52      0.38      1136
",0.5202464788732394,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.04      0.68      0.20      0.05       568
          1       1.00      0.04      1.00      0.08      0.20      0.03       568

avg / total       0.76      0.52      0.52      0.38      0.20      0.04      1136
",0.5202464788732394,"[[-0.9731331  -0.70157668 -0.33233143 ...  0.5129142  -0.48483417
  -0.81098269]
 [-1.65627354  0.13026539 -0.47302229 ... -0.23152535 -0.26713644
  -0.33588757]
 [-0.28999265 -0.69434327 -0.47302229 ...  0.5956297  -0.77056244
  -0.63502154]
 ...
 [-0.83650501  0.3737154   1.43927676 ...  1.09192274  0.68061511
  -0.45287296]
 [ 0.75141865 -0.27539498  0.13219139 ... -0.11756277 -0.55548608
   0.00416943]
 [-0.14550718 -0.50278511 -0.188734   ...  0.15826761 -0.79816589
   0.15224994]]"
100,HOSbal,1,7,0.9524306933148184,0.9537939924284671,0.03169014084507042,1.0,0.178017248729078,0.1268864803313441,0.5158450704225352,18,568,0,550,568,568,0.5080500894454383,1.0,1.0,0.03169014084507042,0.6737841043890866,0.06143344709897611,1.0327272727272727,inf,0.9683098591549296,0.03169014084507042,[1.         0.03169014],1.0,0.5158450704225352,0.1268864803313441,,"(0.5158450704225352, 0.5158450704225352, None)",0.5158450704225352,"[[568   0]
 [550  18]]",16.722118853169782,True,"(array([1.        , 0.03169014]), array([0.03169014, 1.        ]), array([568, 568]))",0.1,-1,[0.03169014 1.        ],0.5158450704225352,rbf,0.48415492957746475,[0 1 1 ... 1 1 1],0.5158450704225352,0.03169014084507038,0.5158450704225352,"(array([0., 0., 1.]), array([0.        , 0.03169014, 1.        ]), array([2, 1, 0]))",,0.5158450704225352,0.4841549295774648,0.5158450704225352,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.03      0.67      0.18      0.03       568
          1       1.00      0.03      1.00      0.06      0.18      0.03       568

avg / total       0.75      0.52      0.52      0.37      0.18      0.03      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.67       568
           1       1.00      0.03      0.06       568

    accuracy                           0.52      1136
   macro avg       0.75      0.52      0.37      1136
weighted avg       0.75      0.52      0.37      1136
",0.5158450704225352,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.03      0.67      0.18      0.04       568
          1       1.00      0.03      1.00      0.06      0.18      0.02       568

avg / total       0.75      0.52      0.52      0.37      0.18      0.03      1136
",0.5158450704225352,"[[-0.97352    -0.72548597 -0.31415757 ...  0.51881116 -0.49362915
  -0.8290769 ]
 [-1.65991991  0.11690309 -0.44268829 ... -0.2278884  -0.27230934
  -0.34438849]
 [-0.28712009 -0.71816085 -0.44268829 ...  0.60177778 -0.7841114
  -0.64956268]
 ...
 [-0.40193855 -0.30242667 -0.18983284 ... -0.49715054  0.07161225
  -1.06424232]
 [ 1.03891877 -0.69509816  0.04280973 ... -0.04782492  0.81217936
   1.47355777]
 [-0.49644762  2.39002939  2.86653805 ...  0.65767684 -0.19314052
   0.0926839 ]]"
172,HOSbal,1,8,0.9463663583614362,0.9468000338613677,0.05985915492957746,1.0,0.2446613065639466,0.17565020511048057,0.5299295774647887,34,568,0,534,568,568,0.515426497277677,1.0,1.0,0.05985915492957746,0.6802395209580838,0.11295681063122923,1.0636704119850187,inf,0.9401408450704225,0.05985915492957746,[1.         0.05985915],1.0,0.5299295774647887,0.17565020511048057,,"(0.5299295774647887, 0.5299295774647887, None)",0.5299295774647887,"[[568   0]
 [534  34]]",16.23565721380485,True,"(array([1.        , 0.05985915]), array([0.05985915, 1.        ]), array([568, 568]))",0.1,-1,[0.05985915 1.        ],0.5299295774647887,rbf,0.47007042253521125,[0 1 1 ... 1 1 1],0.5299295774647887,0.059859154929577496,0.5299295774647887,"(array([0., 0., 1.]), array([0.        , 0.05985915, 1.        ]), array([2, 1, 0]))",,0.5299295774647887,0.47007042253521125,0.5299295774647887,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.06      0.68      0.24      0.07       568
          1       1.00      0.06      1.00      0.11      0.24      0.05       568

avg / total       0.76      0.53      0.53      0.40      0.24      0.06      1136
","              precision    recall  f1-score   support

           0       0.52      1.00      0.68       568
           1       1.00      0.06      0.11       568

    accuracy                           0.53      1136
   macro avg       0.76      0.53      0.40      1136
weighted avg       0.76      0.53      0.40      1136
",0.5299295774647887,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.06      0.68      0.24      0.08       568
          1       1.00      0.06      1.00      0.11      0.24      0.04       568

avg / total       0.76      0.53      0.53      0.40      0.24      0.06      1136
",0.5299295774647887,"[[-0.96819432 -0.70786174 -0.3175248  ...  0.50424589 -0.49440998
  -0.80774744]
 [-1.65061896  0.11506383 -0.4502753  ... -0.2280227  -0.2755872
  -0.33925416]
 [-0.28576968 -0.70070587 -0.4502753  ...  0.58560907 -0.78161489
  -0.63423141]
 ...
 [-0.6860119  -0.58409125 -0.33159975 ... -0.30389396  0.47068524
  -0.59504392]
 [-1.42313077 -0.62597046  0.33244342 ...  1.76991383  0.28971566
  -0.21201585]
 [ 0.44202967 -0.00177132  0.29298713 ... -0.20140348 -0.78222947
   0.00182584]]"
