,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,y,alpha,cohen_kappa_score,imb_spec_micro,activation,roc_curve,hamming_loss,rec_score,imb_sens,imb_report_0.3,zero_one_loss,warm_start,momentum,imb_spec,confusion_matrix,accuracy,solver,fbeta_score,imb_sens_spec_supp_micro,imb_sens_spec_supp,max_iter,prec_score,avg_prec_score,bal_report,imb_report_0.1,hidden_layer_sizes,learning_rate_init,f1_score,learning_rate,X,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,batch_size,hinge_loss,roc_auc_score
120,HOS,12,4,0.7343141457440294,0.5333660046076647,0.7059859154929577,0.6852173913043478,0.6955241385542965,0.3703920448075355,0.6920838183934808,401,788,362,167,1150,568,0.8251308900523561,0.5255570117955439,0.6852173913043478,0.7059859154929577,0.7486935866983373,0.6025544703230653,2.330559750065087,2.242772935958291,0.29401408450704225,0.7059859154929577,,[0 1 1 ... 1 1 1],0.0001,0.35993492453640774,0.6920838183934808,logistic,"(array([0.        , 0.31478261, 1.        ]), array([0.        , 0.70598592, 1.        ]), array([2, 1, 0]))",0.30791618160651923,0.6920838183934808,[0.68521739 0.70598592],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.69      0.71      0.75      0.70      0.48      1150
          1       0.53      0.71      0.69      0.60      0.70      0.49       568

avg / total       0.73      0.69      0.70      0.70      0.70      0.48      1718
",0.30791618160651923,False,0.9,[0.70598592 0.68521739],"[[788 362]
 [167 401]]",0.6920838183934808,adam,0.6920838183934808,"(0.6920838183934808, 0.6920838183934808, None)","(array([0.68521739, 0.70598592]), array([0.70598592, 0.68521739]), array([1150,  568]))",1000,0.6920838183934808,0.4682419016668605,"              precision    recall  f1-score   support

           0       0.83      0.69      0.75      1150
           1       0.53      0.71      0.60       568

    accuracy                           0.69      1718
   macro avg       0.68      0.70      0.68      1718
weighted avg       0.73      0.69      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.69      0.71      0.75      0.70      0.48      1150
          1       0.53      0.71      0.69      0.60      0.70      0.48       568

avg / total       0.73      0.69      0.70      0.70      0.70      0.48      1718
","(1,)",0.001,0.6920838183934808,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.6920838183934808,0.5,0.3703920448075355,10.635216628159187,auto,,0.6956016533986527
84,HOS,12,5,0.7397872014696876,0.5490149256153161,0.6954225352112676,0.7208695652173913,0.7080317370006253,0.3972197977026311,0.7124563445867288,395,829,321,173,1150,568,0.8273453093812375,0.5516759776536313,0.7208695652173913,0.6954225352112676,0.7704460966542751,0.6152647975077883,2.3667856245287764,2.491389144837875,0.3045774647887324,0.6954225352112676,,[0 1 1 ... 1 1 1],0.0001,0.39054214756386907,0.7124563445867288,logistic,"(array([0.        , 0.27913043, 1.        ]), array([0.        , 0.69542254, 1.        ]), array([2, 1, 0]))",0.28754365541327126,0.7124563445867288,[0.72086957 0.69542254],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.72      0.70      0.77      0.71      0.51      1150
          1       0.55      0.70      0.72      0.62      0.71      0.50       568

avg / total       0.74      0.71      0.70      0.72      0.71      0.50      1718
",0.2875436554132712,False,0.9,[0.69542254 0.72086957],"[[829 321]
 [173 395]]",0.7124563445867288,adam,0.7124563445867288,"(0.7124563445867288, 0.7124563445867288, None)","(array([0.72086957, 0.69542254]), array([0.69542254, 0.72086957]), array([1150,  568]))",1000,0.7124563445867288,0.48434639360738285,"              precision    recall  f1-score   support

           0       0.83      0.72      0.77      1150
           1       0.55      0.70      0.62       568

    accuracy                           0.71      1718
   macro avg       0.69      0.71      0.69      1718
weighted avg       0.74      0.71      0.72      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.72      0.70      0.77      0.71      0.50      1150
          1       0.55      0.70      0.72      0.62      0.71      0.50       568

avg / total       0.74      0.71      0.70      0.72      0.71      0.50      1718
","(1,)",0.001,0.7124563445867287,constant,"[[-0.98396005 -0.70414955 -0.32502916 ...  0.52036842 -0.47730052
  -0.8239595 ]
 [-1.67063677  0.11747742 -0.46249427 ... -0.22951143 -0.26234322
  -0.34863361]
 [-0.29728332 -0.69700496 -0.46249427 ...  0.60368841 -0.75943197
  -0.64791288]
 ...
 [ 0.8178666  -0.59626692 -0.0935398  ...  0.10543358 -0.74359145
  -0.125416  ]
 [-0.03826399 -0.68182818 -0.3057502  ... -0.29384037 -0.72191365
  -0.65467221]
 [ 0.76133605 -0.76547463 -0.18508324 ...  0.35372845 -0.89406265
   0.13805127]]",0.0001,0.7124563445867288,0.5,0.3972197977026311,9.931555419011042,auto,,0.7081460502143294
12,HOS,12,6,0.7411037966932028,0.55181285946004,0.6778169014084507,0.7226086956521739,0.6998545470437116,0.3830360170312009,0.7077997671711292,385,831,319,183,1150,568,0.8195266272189349,0.546875,0.7226086956521739,0.6778169014084507,0.7680221811460258,0.6053459119496856,2.242851033499644,2.4435405536668284,0.32218309859154926,0.6778169014084507,,[0 1 1 ... 1 1 1],0.0001,0.3775506079887294,0.7077997671711292,logistic,"(array([0.       , 0.2773913, 1.       ]), array([0.       , 0.6778169, 1.       ]), array([2, 1, 0]))",0.29220023282887075,0.7077997671711292,[0.7226087 0.6778169],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.72      0.68      0.77      0.70      0.50      1150
          1       0.55      0.68      0.72      0.61      0.70      0.48       568

avg / total       0.73      0.71      0.69      0.71      0.70      0.49      1718
",0.29220023282887075,False,0.9,[0.6778169 0.7226087],"[[831 319]
 [183 385]]",0.7077997671711292,adam,0.7077997671711292,"(0.7077997671711292, 0.7077997671711292, None)","(array([0.7226087, 0.6778169]), array([0.6778169, 0.7226087]), array([1150,  568]))",1000,0.7077997671711292,0.4772003263395858,"              precision    recall  f1-score   support

           0       0.82      0.72      0.77      1150
           1       0.55      0.68      0.61       568

    accuracy                           0.71      1718
   macro avg       0.68      0.70      0.69      1718
weighted avg       0.73      0.71      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.72      0.68      0.77      0.70      0.49      1150
          1       0.55      0.68      0.72      0.61      0.70      0.49       568

avg / total       0.73      0.71      0.69      0.71      0.70      0.49      1718
","(1,)",0.001,0.7077997671711292,constant,"[[-0.97466273 -0.71738242 -0.31627596 ...  0.50593748 -0.49037424
  -0.8168756 ]
 [-1.66367699  0.12692046 -0.44399741 ... -0.23318387 -0.2760318
  -0.33973807]
 [-0.28564846 -0.71004065 -0.44399741 ...  0.58806207 -0.7716987
  -0.640158  ]
 ...
 [ 1.36798577 -0.00485852  0.13198018 ...  0.05216729 -0.97264475
   0.12600865]
 [ 0.01067155 -0.57352125 -0.12088111 ... -0.2659291  -0.79175065
  -0.44333734]
 [-0.13512591  4.61969527 -0.11815693 ... -0.24809271 -0.23369831
   0.47381349]]",0.0001,0.7077997671711292,0.5,0.3830360170312009,10.09238697428719,auto,,0.7002127985303124
48,HOS,12,7,0.7434782608695651,0.5657338033221456,0.653169014084507,0.7495652173913043,0.6997090638511962,0.3896287057608188,0.7176949941792782,371,862,288,197,1150,568,0.8139754485363551,0.5629742033383915,0.7495652173913043,0.653169014084507,0.7804436396559529,0.6047269763651182,2.1611829618185827,2.6081401604068852,0.346830985915493,0.653169014084507,,[1 0 0 ... 1 1 1],0.0001,0.3870433335638337,0.7176949941792782,logistic,"(array([0.        , 0.25043478, 1.        ]), array([0.        , 0.65316901, 1.        ]), array([2, 1, 0]))",0.28230500582072177,0.7176949941792782,[0.74956522 0.65316901],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.65      0.78      0.70      0.50      1150
          1       0.56      0.65      0.75      0.60      0.70      0.48       568

avg / total       0.73      0.72      0.69      0.72      0.70      0.49      1718
",0.2823050058207218,False,0.9,[0.65316901 0.74956522],"[[862 288]
 [197 371]]",0.7176949941792782,adam,0.7176949941792782,"(0.7176949941792782, 0.7176949941792782, None)","(array([0.74956522, 0.65316901]), array([0.65316901, 0.74956522]), array([1150,  568]))",1000,0.7176949941792782,0.4823855242086865,"              precision    recall  f1-score   support

           0       0.81      0.75      0.78      1150
           1       0.56      0.65      0.60       568

    accuracy                           0.72      1718
   macro avg       0.69      0.70      0.69      1718
weighted avg       0.73      0.72      0.72      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.65      0.78      0.70      0.49      1150
          1       0.56      0.65      0.75      0.60      0.70      0.48       568

avg / total       0.73      0.72      0.69      0.72      0.70      0.49      1718
","(1,)",0.001,0.7176949941792782,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.7176949941792782,0.5,0.3896287057608188,9.750603513149926,auto,,0.7013671157379057
336,HOS,12,8,0.7391809552969993,0.5624077089841761,0.6461267605633803,0.7513043478260869,0.6967336969445733,0.3851709736741972,0.7165308498253784,367,864,286,201,1150,568,0.8112676056338028,0.5620214395099541,0.7513043478260869,0.6461267605633803,0.7801354401805869,0.6011466011466012,2.123088903309539,2.5980621491184865,0.35387323943661975,0.6461267605633803,,[0 1 1 ... 1 1 1],0.0001,0.3829305169374645,0.7165308498253784,logistic,"(array([0.        , 0.24869565, 1.        ]), array([0.        , 0.64612676, 1.        ]), array([2, 1, 0]))",0.28346915017462165,0.7165308498253784,[0.75130435 0.64612676],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.65      0.78      0.70      0.50      1150
          1       0.56      0.65      0.75      0.60      0.70      0.47       568

avg / total       0.73      0.72      0.68      0.72      0.70      0.49      1718
",0.2834691501746216,False,0.9,[0.64612676 0.75130435],"[[864 286]
 [201 367]]",0.7165308498253784,adam,0.7165308498253784,"(0.7165308498253784, 0.7165308498253784, None)","(array([0.75130435, 0.64612676]), array([0.64612676, 0.75130435]), array([1150,  568]))",1000,0.7165308498253784,0.4801335996446727,"              precision    recall  f1-score   support

           0       0.81      0.75      0.78      1150
           1       0.56      0.65      0.60       568

    accuracy                           0.72      1718
   macro avg       0.69      0.70      0.69      1718
weighted avg       0.73      0.72      0.72      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.65      0.78      0.70      0.49      1150
          1       0.56      0.65      0.75      0.60      0.70      0.48       568

avg / total       0.73      0.72      0.68      0.72      0.70      0.49      1718
","(1,)",0.001,0.7165308498253784,constant,"[[-0.96517013 -0.702208   -0.33401756 ...  0.50461117 -0.48767786
  -0.81374734]
 [-1.64209693  0.10877097 -0.47706027 ... -0.20968345 -0.26712546
  -0.34266943]
 [-0.28824333 -0.69515601 -0.47706027 ...  0.58397724 -0.7771529
  -0.63927404]
 ...
 [ 1.03705135  0.49129695  0.48252124 ... -0.074041   -0.64602585
  -1.33101418]
 [-0.64931658 -0.79702206  0.33243731 ...  1.21009627  0.50781235
  -0.52883307]
 [ 0.40921464  0.61781643 -0.08535378 ... -0.06298716  4.48161289
   0.5630197 ]]",0.0001,0.7165308498253784,0.5,0.3851709736741972,9.790810703833841,auto,,0.6987155541947336
300,HOS,12,9,0.7335992039191672,0.5377721527500163,0.6778169014084507,0.7226086956521739,0.6998545470437116,0.3830360170312009,0.7077997671711292,385,831,319,183,1150,568,0.8195266272189349,0.546875,0.7226086956521739,0.6778169014084507,0.7680221811460258,0.6053459119496856,2.242851033499644,2.4435405536668284,0.32218309859154926,0.6778169014084507,,[0 1 1 ... 1 1 1],0.0001,0.3775506079887294,0.7077997671711292,logistic,"(array([0.       , 0.2773913, 1.       ]), array([0.       , 0.6778169, 1.       ]), array([2, 1, 0]))",0.29220023282887075,0.7077997671711292,[0.7226087 0.6778169],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.72      0.68      0.77      0.70      0.50      1150
          1       0.55      0.68      0.72      0.61      0.70      0.48       568

avg / total       0.73      0.71      0.69      0.71      0.70      0.49      1718
",0.29220023282887075,False,0.9,[0.6778169 0.7226087],"[[831 319]
 [183 385]]",0.7077997671711292,adam,0.7077997671711292,"(0.7077997671711292, 0.7077997671711292, None)","(array([0.7226087, 0.6778169]), array([0.6778169, 0.7226087]), array([1150,  568]))",1000,0.7077997671711292,0.4772003263395858,"              precision    recall  f1-score   support

           0       0.82      0.72      0.77      1150
           1       0.55      0.68      0.61       568

    accuracy                           0.71      1718
   macro avg       0.68      0.70      0.69      1718
weighted avg       0.73      0.71      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.72      0.68      0.77      0.70      0.49      1150
          1       0.55      0.68      0.72      0.61      0.70      0.49       568

avg / total       0.73      0.71      0.69      0.71      0.70      0.49      1718
","(1,)",0.001,0.7077997671711292,constant,"[[-0.9723988  -0.69723997 -0.3234787  ...  0.51450054 -0.4984859
  -0.81237465]
 [-1.65766617  0.1040379  -0.45837506 ... -0.24547409 -0.27700941
  -0.33878954]
 [-0.28713143 -0.69027234 -0.45837506 ...  0.59894217 -0.78917379
  -0.63697276]
 ...
 [-0.0388662  -0.33149785 -0.28201057 ...  0.03969408  1.02351237
   0.70730259]
 [-0.73306552 -0.01753248 -0.04429107 ...  0.47207012 -0.1664086
   0.87383463]
 [-0.04820479 -0.70420761 -0.33812255 ...  0.10096255 -0.53591902
  -0.31382998]]",0.0001,0.7077997671711292,0.5,0.3830360170312009,10.09238697428719,auto,,0.7002127985303124
157,HOS,13,0,0.8411849357011635,0.7313898129796983,0.7693661971830986,0.7747826086956522,0.772069653137445,0.5214476334524649,0.7729918509895227,437,891,259,131,1150,568,0.8718199608610567,0.6278735632183908,0.7747826086956522,0.7693661971830986,0.8204419889502762,0.6914556962025317,3.359362761367408,3.416104736527272,0.23063380281690138,0.7693661971830986,,[0 1 1 ... 1 1 1],0.0001,0.5147932936296433,0.7729918509895227,logistic,"(array([0.        , 0.22521739, 1.        ]), array([0.       , 0.7693662, 1.       ]), array([2, 1, 0]))",0.2270081490104773,0.7729918509895227,[0.77478261 0.7693662 ],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.77      0.77      0.82      0.77      0.60      1150
          1       0.63      0.77      0.77      0.69      0.77      0.60       568

avg / total       0.79      0.77      0.77      0.78      0.77      0.60      1718
",0.22700814901047728,False,0.9,[0.7693662  0.77478261],"[[891 259]
 [131 437]]",0.7729918509895227,adam,0.7729918509895227,"(0.7729918509895227, 0.7729918509895227, None)","(array([0.77478261, 0.7693662 ]), array([0.7693662 , 0.77478261]), array([1150,  568]))",1000,0.7729918509895227,0.5593161508255776,"              precision    recall  f1-score   support

           0       0.87      0.77      0.82      1150
           1       0.63      0.77      0.69       568

    accuracy                           0.77      1718
   macro avg       0.75      0.77      0.76      1718
weighted avg       0.79      0.77      0.78      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.77      0.77      0.82      0.77      0.60      1150
          1       0.63      0.77      0.77      0.69      0.77      0.60       568

avg / total       0.79      0.77      0.77      0.78      0.77      0.60      1718
","(10,)",0.001,0.7729918509895226,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.7729918509895227,0.5,0.5214476334524649,7.840704243160412,auto,,0.7720744029393753
193,HOS,13,1,0.8332271892222902,0.7256339221994845,0.7253521126760564,0.7869565217391304,0.7555266875681356,0.4959231556065427,0.7665890570430733,412,905,245,156,1150,568,0.8529688972667295,0.6270928462709284,0.7869565217391304,0.7253521126760564,0.8186341022161917,0.6726530612244899,2.8653288740245264,3.404713998275367,0.27464788732394363,0.7253521126760564,,[0 1 1 ... 1 1 1],0.0001,0.492770568061505,0.7665890570430733,logistic,"(array([0.        , 0.21304348, 1.        ]), array([0.        , 0.72535211, 1.        ]), array([2, 1, 0]))",0.23341094295692666,0.7665890570430733,[0.78695652 0.72535211],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.79      0.73      0.82      0.76      0.58      1150
          1       0.63      0.73      0.79      0.67      0.76      0.56       568

avg / total       0.78      0.77      0.75      0.77      0.76      0.57      1718
",0.23341094295692666,False,0.9,[0.72535211 0.78695652],"[[905 245]
 [156 412]]",0.7665890570430733,adam,0.7665890570430733,"(0.7665890570430733, 0.7665890570430733, None)","(array([0.78695652, 0.72535211]), array([0.72535211, 0.78695652]), array([1150,  568]))",1000,0.7665890570430733,0.5456663804908503,"              precision    recall  f1-score   support

           0       0.85      0.79      0.82      1150
           1       0.63      0.73      0.67       568

    accuracy                           0.77      1718
   macro avg       0.74      0.76      0.75      1718
weighted avg       0.78      0.77      0.77      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.79      0.73      0.82      0.76      0.57      1150
          1       0.63      0.73      0.79      0.67      0.76      0.57       568

avg / total       0.78      0.77      0.75      0.77      0.76      0.57      1718
","(10,)",0.001,0.7665890570430733,constant,"[[-0.97092561 -0.69749982 -0.30874606 ...  0.50814901 -0.49629534
  -0.81276767]
 [-1.65583985  0.11469062 -0.4345455  ... -0.23923103 -0.27855335
  -0.33942886]
 [-0.28601137 -0.6904373  -0.4345455  ...  0.59119124 -0.7820817
  -0.637457  ]
 ...
 [ 1.26683283 -0.46209189  0.06973176 ...  0.22042713 -0.90376886
   0.84344326]
 [-1.518857   -0.03447083 -0.23543567 ...  1.54473888  0.4361482
  -0.27594514]
 [-0.03055273 -0.66619555 -0.35543906 ...  0.04580706  1.1110212
  -0.06131014]]",0.0001,0.7665890570430733,0.5,0.4959231556065427,8.061842395651677,auto,,0.7561543172075935
265,HOS,13,2,0.8085486834047766,0.7177015152872488,0.7059859154929577,0.7765217391304348,0.7404143508199876,0.466940362450109,0.7532013969732246,401,893,257,167,1150,568,0.8424528301886792,0.6094224924012158,0.7765217391304348,0.7059859154929577,0.8081447963800905,0.6541598694942904,2.6411038791981256,3.1590809448128456,0.29401408450704225,0.7059859154929577,,[0 1 1 ... 1 1 1],0.0001,0.4639073286330385,0.7532013969732246,logistic,"(array([0.        , 0.22347826, 1.        ]), array([0.        , 0.70598592, 1.        ]), array([2, 1, 0]))",0.2467986030267753,0.7532013969732246,[0.77652174 0.70598592],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.74      0.56      1150
          1       0.61      0.71      0.78      0.65      0.74      0.54       568

avg / total       0.77      0.75      0.73      0.76      0.74      0.55      1718
",0.24679860302677536,False,0.9,[0.70598592 0.77652174],"[[893 257]
 [167 401]]",0.7532013969732246,adam,0.7532013969732246,"(0.7532013969732246, 0.7532013969732246, None)","(array([0.77652174, 0.70598592]), array([0.70598592, 0.77652174]), array([1150,  568]))",1000,0.7532013969732246,0.5274497497705127,"              precision    recall  f1-score   support

           0       0.84      0.78      0.81      1150
           1       0.61      0.71      0.65       568

    accuracy                           0.75      1718
   macro avg       0.73      0.74      0.73      1718
weighted avg       0.77      0.75      0.76      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.74      0.55      1150
          1       0.61      0.71      0.78      0.65      0.74      0.54       568

avg / total       0.77      0.75      0.73      0.76      0.74      0.55      1718
","(10,)",0.001,0.7532013969732247,constant,"[[-0.96925919 -0.68928008 -0.31766681 ...  0.5133825  -0.48121921
  -0.81336843]
 [-1.64793071  0.11691047 -0.45428847 ... -0.22262385 -0.26038981
  -0.33254179]
 [-0.29058767 -0.68226973 -0.45428847 ...  0.59516099 -0.77105781
  -0.63528449]
 ...
 [-0.84233595 -0.67571445  0.08732041 ... -0.30307519 -0.09879945
  -0.46500365]
 [ 0.96596772 -0.57621199 -0.15344889 ... -0.04853939 -0.87791904
  -0.20788303]
 [ 1.53998856  0.08621646  0.54120349 ...  0.23489493 -0.03769345
   0.07946231]]",0.0001,0.7532013969732246,0.5,0.466940362450109,8.524241378336258,auto,,0.7412538273116962
229,HOS,13,3,0.8200015309246783,0.7267338037174614,0.704225352112676,0.7904347826086957,0.7460859287674009,0.4811640071680212,0.7619324796274738,400,909,241,168,1150,568,0.8440111420612814,0.62402496099844,0.7904347826086957,0.704225352112676,0.8163448585541089,0.6617038875103392,2.672422360248447,3.360411431243061,0.295774647887324,0.704225352112676,,[0 1 1 ... 1 1 1],0.0001,0.47907977397645163,0.7619324796274738,logistic,"(array([0.        , 0.20956522, 1.        ]), array([0.        , 0.70422535, 1.        ]), array([2, 1, 0]))",0.23806752037252618,0.7619324796274738,[0.79043478 0.70422535],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.79      0.70      0.82      0.75      0.57      1150
          1       0.62      0.70      0.79      0.66      0.75      0.54       568

avg / total       0.77      0.76      0.73      0.77      0.75      0.56      1718
",0.2380675203725262,False,0.9,[0.70422535 0.79043478],"[[909 241]
 [168 400]]",0.7619324796274738,adam,0.7619324796274739,"(0.7619324796274738, 0.7619324796274738, None)","(array([0.79043478, 0.70422535]), array([0.70422535, 0.79043478]), array([1150,  568]))",1000,0.7619324796274738,0.5372423236138155,"              precision    recall  f1-score   support

           0       0.84      0.79      0.82      1150
           1       0.62      0.70      0.66       568

    accuracy                           0.76      1718
   macro avg       0.73      0.75      0.74      1718
weighted avg       0.77      0.76      0.77      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.79      0.70      0.82      0.75      0.56      1150
          1       0.62      0.70      0.79      0.66      0.75      0.55       568

avg / total       0.77      0.76      0.73      0.77      0.75      0.56      1718
","(10,)",0.001,0.7619324796274738,constant,"[[-0.96029625 -0.691035   -0.30417196 ...  0.49980218 -0.48981691
  -0.80367525]
 [-1.64102259  0.11331179 -0.43308576 ... -0.24003929 -0.27119059
  -0.33707167]
 [-0.27956992 -0.68404068 -0.43308576 ...  0.58200679 -0.77676396
  -0.63085911]
 ...
 [-0.56895603  0.04761346 -0.39531486 ... -0.16703516  1.21747998
  -0.48876155]
 [-0.47258317  0.42283215 -0.22965289 ...  0.19387504 -0.28762746
   1.69626474]
 [-0.41571519  0.03006994 -0.11207299 ...  0.2875328   0.42914299
   0.59443067]]",0.0001,0.7619324796274738,0.5,0.4811640071680212,8.222673020080993,auto,,0.747330067360686
121,HOS,13,4,0.8143279240661359,0.7085699541586926,0.704225352112676,0.7721739130434783,0.7374174162611474,0.4605037987855452,0.7497089639115251,400,888,262,168,1150,568,0.8409090909090909,0.6042296072507553,0.7721739130434783,0.704225352112676,0.8050770625566636,0.6504065040650406,2.610683229813664,3.0910654768304484,0.295774647887324,0.704225352112676,,[0 1 1 ... 1 1 1],0.0001,0.45725100432882626,0.7497089639115251,logistic,"(array([0.        , 0.22782609, 1.        ]), array([0.        , 0.70422535, 1.        ]), array([2, 1, 0]))",0.25029103608847497,0.7497089639115251,[0.77217391 0.70422535],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.77      0.70      0.81      0.74      0.55      1150
          1       0.60      0.70      0.77      0.65      0.74      0.53       568

avg / total       0.76      0.75      0.73      0.75      0.74      0.55      1718
",0.2502910360884749,False,0.9,[0.70422535 0.77217391],"[[888 262]
 [168 400]]",0.7497089639115251,adam,0.7497089639115251,"(0.7497089639115251, 0.7497089639115251, None)","(array([0.77217391, 0.70422535]), array([0.70422535, 0.77217391]), array([1150,  568]))",1000,0.7497089639115251,0.5233019336506572,"              precision    recall  f1-score   support

           0       0.84      0.77      0.81      1150
           1       0.60      0.70      0.65       568

    accuracy                           0.75      1718
   macro avg       0.72      0.74      0.73      1718
weighted avg       0.76      0.75      0.75      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.77      0.70      0.81      0.74      0.55      1150
          1       0.60      0.70      0.77      0.65      0.74      0.54       568

avg / total       0.76      0.75      0.73      0.75      0.74      0.55      1718
","(10,)",0.001,0.749708963911525,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7497089639115251,0.5,0.4605037987855452,8.644868070045579,auto,,0.7381996325780772
